Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,Ligue,Saison,Home_form,Away_form,Home_avg_scored,Home_avg_conceded,Away_avg_scored,Away_avg_conceded,Form_diff,Avg_scored_diff,Avg_conceded_diff
2022-10-15,Valencia,Elche,2,2,D,2,1,H,20,8,8,6,6,1,3,6,0,0,LL,22_23,10,1,2.6,1.2,0.6,2.8,9,2.0,-1.5999999999999999
2022-10-15,Atalanta,Sassuolo,2,1,H,1,1,D,16,11,4,3,3,3,1,4,0,0,SA,22_23,11,7,1.4,0.6,1.6,1.0,4,-0.20000000000000018,-0.4
2022-10-15,Girona,Cadiz,1,1,D,0,0,D,23,9,6,2,6,2,5,4,0,0,LL,22_23,4,5,1.6,2.2,0.6,1.8,-1,1.0,0.40000000000000013
2022-10-16,Southampton,West Ham,1,1,D,1,0,H,10,25,8,4,4,14,1,1,0,0,PL,23_24,3,7,0.6,1.8,1.4,1.0,-4,-0.7999999999999999,0.8
2022-10-16,Celta,Sociedad,1,2,A,1,1,D,10,8,3,6,1,6,5,7,1,0,LL,22_23,6,10,1.0,1.6,2.0,1.4,-4,-1.0,0.20000000000000018
2022-10-16,Real Madrid,Barcelona,3,1,H,2,0,H,8,18,4,5,2,3,2,2,0,0,LL,22_23,13,15,2.0,0.8,2.4,0.0,-2,-0.3999999999999999,0.8
2022-10-16,Espanol,Valladolid,1,0,H,0,0,D,15,14,3,2,6,4,1,4,0,0,LL,22_23,5,7,1.6,1.8,1.0,1.0,-2,0.6000000000000001,0.8
2022-10-16,Betis,Almeria,3,1,H,1,0,H,15,12,6,5,9,3,1,1,0,0,LL,22_23,7,3,0.8,0.8,0.6,1.6,4,0.20000000000000007,-0.8
2022-10-16,Napoli,Bologna,3,2,H,1,1,D,30,16,11,3,6,4,0,4,0,0,SA,22_23,15,5,2.4,0.8,1.0,1.6,10,1.4,-0.8
2022-10-16,Spezia,Cremonese,2,2,D,2,1,H,15,24,6,4,6,8,2,0,0,0,SA,22_23,4,3,0.8,2.0,0.6,2.0,1,0.20000000000000007,0.0
2022-10-16,Liverpool,Man City,1,0,H,0,0,D,13,16,2,6,5,6,3,1,0,0,PL,23_24,8,13,3.2,1.4,4.0,0.8,-5,-0.7999999999999998,0.5999999999999999
2022-10-16,Verona,Milan,1,2,A,1,1,D,19,16,5,6,9,3,3,2,0,0,SA,22_23,3,12,0.8,1.8,2.2,1.2,-9,-1.4000000000000001,0.6000000000000001
2022-10-16,Man United,Newcastle,0,0,D,0,0,D,15,9,2,2,4,4,3,1,0,0,PL,23_24,12,8,2.0,1.6,2.2,1.0,4,-0.20000000000000018,0.6000000000000001
2022-10-16,Leeds,Arsenal,0,1,A,0,1,A,16,9,4,4,6,3,0,2,0,0,PL,23_24,2,12,0.8,1.8,2.4,1.4,-10,-1.5999999999999999,0.40000000000000013
2022-10-16,Aston Villa,Chelsea,0,2,A,0,1,A,18,8,7,4,7,1,0,3,0,0,PL,23_24,6,12,0.8,0.8,2.0,1.0,-6,-1.2,-0.19999999999999996
2022-10-16,Inter,Salernitana,2,0,H,1,0,H,16,8,6,3,6,4,0,1,0,0,SA,22_23,6,5,1.4,1.8,1.4,2.4,1,0.0,-0.5999999999999999
2022-10-16,Lazio,Udinese,0,0,D,0,0,D,8,12,3,2,7,3,1,4,0,0,SA,22_23,12,13,3.0,0.4,2.8,1.0,-1,0.20000000000000018,-0.6
2022-10-17,Lecce,Fiorentina,1,1,D,1,0,H,6,10,2,5,2,8,5,5,1,0,SA,22_23,5,4,1.0,1.2,0.8,1.6,1,0.19999999999999996,-0.40000000000000013
2022-10-17,Villarreal,Osasuna,2,0,H,1,0,H,12,14,9,3,8,4,2,6,0,0,LL,22_23,5,7,1.0,0.6,1.0,1.2,-2,0.0,-0.6
2022-10-17,Sampdoria,Roma,0,1,A,0,1,A,8,7,1,4,4,3,5,3,0,0,SA,22_23,1,9,0.8,2.0,1.2,1.6,-8,-0.3999999999999999,0.3999999999999999
2022-10-18,Crystal Palace,Wolves,2,1,H,0,1,A,14,10,4,4,4,3,3,1,0,0,PL,23_24,6,6,0.8,0.8,0.4,1.6,0,0.4,-0.8
2022-10-18,Brighton,Nott'm Forest,0,0,D,0,0,D,19,3,7,0,9,1,3,1,0,0,PL,23_24,4,1,1.8,2.0,1.0,2.4,3,0.8,-0.3999999999999999
2022-10-18,Sevilla,Valencia,1,1,D,0,1,A,18,13,5,5,11,6,4,7,1,0,LL,22_23,8,8,1.2,1.2,2.0,1.4,0,-0.8,-0.19999999999999996
2022-10-18,Getafe,Ath Bilbao,2,2,D,1,1,D,11,14,4,4,7,4,7,4,0,0,LL,22_23,7,10,1.2,1.0,2.4,1.0,-3,-1.2,0.0
2022-10-18,Ath Madrid,Vallecano,1,1,D,1,0,H,12,14,4,4,3,4,3,0,0,0,LL,22_23,12,7,2.0,0.8,1.4,1.6,5,0.6000000000000001,-0.8
2022-10-19,Newcastle,Everton,1,0,H,1,0,H,16,1,4,0,8,2,2,4,0,0,PL,23_24,9,7,2.0,0.6,0.8,1.0,2,1.2,-0.4
2022-10-19,Cadiz,Betis,0,0,D,0,0,D,13,12,3,3,4,9,1,2,0,1,LL,22_23,6,10,0.8,1.4,1.2,0.6,-4,-0.3999999999999999,0.7999999999999999
2022-10-19,Valladolid,Celta,4,1,H,1,1,D,9,22,7,5,3,7,1,1,0,0,LL,22_23,4,3,0.8,1.2,0.6,2.0,1,0.20000000000000007,-0.8
2022-10-19,Sociedad,Mallorca,1,0,H,1,0,H,14,12,7,3,10,7,1,2,0,0,LL,22_23,12,4,2.2,1.4,0.6,1.4,8,1.6,0.0
2022-10-19,Bournemouth,Southampton,0,1,A,0,1,A,15,9,3,3,7,3,1,3,0,0,PL,23_24,9,1,1.6,1.2,0.4,1.8,8,1.2000000000000002,-0.6000000000000001
2022-10-19,Elche,Real Madrid,0,3,A,0,1,A,10,10,3,7,8,2,1,1,0,0,LL,22_23,2,13,1.0,2.4,2.2,0.8,-11,-1.2000000000000002,1.5999999999999999
2022-10-19,Liverpool,West Ham,1,0,H,1,0,H,22,8,7,3,8,3,0,0,0,0,PL,23_24,8,7,1.6,1.4,1.4,1.0,1,0.20000000000000018,0.3999999999999999
2022-10-19,Brentford,Chelsea,0,0,D,0,0,D,8,14,5,5,6,2,0,0,0,0,PL,23_24,7,12,1.6,2.0,2.0,0.8,-5,-0.3999999999999999,1.2
2022-10-19,Man United,Tottenham,2,0,H,0,0,D,28,9,10,2,8,3,1,0,0,0,PL,23_24,10,12,1.8,1.6,2.4,1.2,-2,-0.5999999999999999,0.40000000000000013
2022-10-20,Almeria,Girona,3,2,H,3,0,H,13,14,7,5,4,5,1,3,0,0,LL,22_23,3,4,0.8,2.0,1.6,2.2,-1,-0.8,-0.20000000000000018
2022-10-20,Leicester,Leeds,2,0,H,2,0,H,5,14,1,2,2,9,2,1,0,0,PL,23_24,4,2,1.8,2.6,0.8,1.8,2,1.0,0.8
2022-10-20,Osasuna,Espanol,1,0,H,0,0,D,17,5,5,3,9,2,1,2,0,0,LL,22_23,4,5,0.6,1.4,1.6,1.8,-1,-1.0,-0.40000000000000013
2022-10-20,Fulham,Aston Villa,3,0,H,1,0,H,18,12,8,6,9,7,0,2,0,1,PL,23_24,4,6,1.6,2.6,0.6,0.8,-2,1.0,1.8
2022-10-20,Barcelona,Villarreal,3,0,H,3,0,H,16,5,5,1,8,0,0,1,0,0,LL,22_23,12,5,2.0,0.6,0.6,0.6,7,1.4,0.0
2022-10-21,Juventus,Empoli,4,0,H,1,0,H,21,12,7,4,6,4,2,2,0,0,SA,22_23,7,7,1.2,1.0,1.0,1.2,0,0.19999999999999996,-0.19999999999999996
2022-10-22,Nott'm Forest,Liverpool,1,0,H,0,0,D,10,15,7,7,2,11,2,1,0,0,PL,23_24,2,8,0.6,1.8,1.4,1.2,-6,-0.7999999999999999,0.6000000000000001
2022-10-22,Valencia,Mallorca,1,2,A,0,0,D,13,10,3,5,5,3,3,5,0,0,LL,22_23,9,4,2.0,1.2,0.4,0.8,5,1.6,0.3999999999999999
2022-10-22,Everton,Crystal Palace,3,0,H,1,0,H,9,9,6,2,3,4,3,4,0,0,PL,23_24,6,8,0.8,1.2,1.0,0.8,-2,-0.19999999999999996,0.3999999999999999
2022-10-22,Man City,Brighton,3,1,H,2,0,H,10,8,4,2,7,3,1,3,0,0,PL,23_24,10,5,2.8,1.0,1.6,1.6,5,1.1999999999999997,-0.6000000000000001
2022-10-22,Chelsea,Man United,1,1,D,0,0,D,6,13,2,6,6,4,1,4,0,0,PL,23_24,13,10,1.8,0.4,2.0,1.6,3,-0.19999999999999996,-1.2000000000000002
2022-10-22,Real Madrid,Sevilla,3,1,H,1,0,H,18,9,6,2,4,3,1,4,0,0,LL,22_23,13,6,2.0,0.6,0.8,1.0,7,1.2,-0.4
2022-10-22,Valladolid,Sociedad,1,0,H,1,0,H,9,20,2,2,4,10,2,3,0,0,LL,22_23,7,15,1.4,1.0,2.2,1.0,-8,-0.8000000000000003,0.0
2022-10-22,Salernitana,Spezia,1,0,H,0,0,D,17,14,4,2,4,7,2,4,0,0,SA,22_23,4,4,1.0,2.4,0.8,2.0,0,0.19999999999999996,0.3999999999999999
2022-10-22,Milan,Monza,4,1,H,2,0,H,12,16,7,6,2,2,1,1,0,0,SA,22_23,12,10,2.0,1.0,1.4,0.4,2,0.6000000000000001,0.6
2022-10-22,Fiorentina,Inter,3,4,A,1,2,A,10,8,4,7,1,2,4,3,0,0,SA,22_23,4,9,0.8,1.6,1.4,1.2,-5,-0.5999999999999999,0.40000000000000013
2022-10-22,Vallecano,Cadiz,5,1,H,2,0,H,28,3,11,0,10,1,1,4,1,2,LL,22_23,5,7,1.2,1.6,0.8,0.6,-2,0.3999999999999999,1.0
2022-10-23,Espanol,Elche,2,2,D,1,1,D,13,9,5,4,5,3,2,3,0,0,LL,22_23,5,2,1.2,1.4,0.8,2.2,3,0.3999999999999999,-0.8000000000000003
2022-10-23,Betis,Ath Madrid,1,2,A,0,0,D,17,9,4,3,7,4,2,3,0,0,LL,22_23,8,10,1.0,0.6,1.4,0.8,-2,-0.3999999999999999,-0.20000000000000007
2022-10-23,Girona,Osasuna,1,1,D,1,1,D,7,9,1,2,3,5,2,3,0,0,LL,22_23,1,4,1.6,2.6,0.6,1.4,-3,1.0,1.2000000000000002
2022-10-23,Villarreal,Almeria,2,1,H,0,1,A,11,15,5,4,10,4,4,1,1,0,LL,22_23,5,6,0.6,1.0,1.4,2.2,-1,-0.7999999999999999,-1.2000000000000002
2022-10-23,Barcelona,Ath Bilbao,4,0,H,3,0,H,10,5,7,3,1,2,2,2,0,0,LL,22_23,12,8,1.8,0.6,2.0,1.2,4,-0.19999999999999996,-0.6
2022-10-23,Tottenham,Newcastle,1,2,A,0,2,A,17,13,5,5,6,7,4,2,0,0,PL,23_24,9,11,2.0,1.4,2.2,0.6,-2,-0.20000000000000018,0.7999999999999999
2022-10-23,Wolves,Leicester,0,4,A,0,2,A,21,5,5,4,9,2,2,1,0,0,PL,23_24,3,7,0.4,2.0,1.8,1.6,-4,-1.4,0.3999999999999999
2022-10-23,Leeds,Fulham,2,3,A,1,1,D,14,11,5,5,3,6,1,1,0,0,PL,23_24,1,7,0.6,2.0,2.0,2.2,-6,-1.4,-0.20000000000000018
2022-10-23,Aston Villa,Brentford,4,0,H,3,0,H,19,12,11,3,7,6,1,0,0,0,PL,23_24,5,5,0.4,1.2,0.6,1.6,0,-0.19999999999999996,-0.40000000000000013
2022-10-23,Southampton,Arsenal,1,1,D,0,1,A,10,12,3,3,9,4,2,1,0,0,PL,23_24,4,12,0.6,1.6,2.2,1.2,-8,-1.6,0.40000000000000013
2022-10-23,Roma,Napoli,0,1,A,0,0,D,6,12,0,5,3,4,3,4,0,0,SA,22_23,12,15,1.4,0.8,2.6,1.0,-3,-1.2000000000000002,-0.19999999999999996
2022-10-23,Atalanta,Lazio,0,2,A,0,1,A,7,12,0,5,5,8,4,2,1,0,SA,22_23,11,13,1.4,0.8,2.8,0.0,-2,-1.4,0.8
2022-10-23,Bologna,Lecce,2,0,H,2,0,H,12,9,3,3,9,4,5,2,0,0,SA,22_23,4,6,1.0,1.8,1.2,1.2,-2,-0.19999999999999996,0.6000000000000001
2022-10-23,Udinese,Torino,1,2,A,1,1,D,16,15,4,4,7,4,3,4,0,0,SA,22_23,11,1,2.0,1.0,0.4,1.4,10,1.6,-0.3999999999999999
2022-10-24,Sassuolo,Verona,2,1,H,1,1,D,14,13,3,5,4,5,1,3,0,0,SA,22_23,6,0,1.8,1.4,0.6,2.0,6,1.2000000000000002,-0.6000000000000001
2022-10-24,Cremonese,Sampdoria,0,1,A,0,0,D,21,8,4,4,5,1,3,4,0,0,SA,22_23,3,1,1.0,2.4,0.6,1.8,2,0.4,0.5999999999999999
2022-10-24,West Ham,Bournemouth,2,0,H,1,0,H,20,5,4,3,5,0,0,2,0,0,PL,23_24,7,6,1.2,0.8,1.0,1.0,1,0.19999999999999996,-0.19999999999999996
2022-10-24,Celta,Getafe,1,1,D,0,1,A,17,4,5,1,10,0,1,1,0,0,LL,22_23,3,5,0.6,2.0,1.2,1.2,-2,-0.6,0.8
2022-10-28,Mallorca,Espanol,1,1,D,0,0,D,12,7,5,2,4,4,4,1,0,0,LL,22_23,4,6,0.6,1.0,1.4,1.4,-2,-0.7999999999999999,-0.3999999999999999
2022-10-29,Almeria,Celta,3,1,H,0,1,A,19,8,5,3,6,4,4,0,0,1,LL,22_23,6,4,1.6,2.4,0.8,1.6,2,0.8,0.7999999999999998
2022-10-29,Cadiz,Ath Madrid,3,2,H,1,0,H,10,15,7,7,5,3,2,4,0,0,LL,22_23,4,13,0.8,1.6,1.6,0.6,-9,-0.8,1.0
2022-10-29,Fulham,Everton,0,0,D,0,0,D,24,9,6,4,13,4,2,1,0,0,PL,23_24,7,6,2.0,2.2,1.2,1.2,1,0.8,1.0000000000000002
2022-10-29,Sevilla,Vallecano,0,1,A,0,0,D,10,15,4,5,6,6,6,1,0,0,LL,22_23,5,8,0.8,1.4,1.8,1.2,-3,-1.0,0.19999999999999996
2022-10-29,Valencia,Barcelona,0,1,A,0,0,D,3,13,2,2,3,10,4,5,0,0,LL,22_23,6,12,1.6,1.6,2.0,0.6,-6,-0.3999999999999999,1.0
2022-10-29,Brighton,Chelsea,4,1,H,3,0,H,19,15,9,7,8,7,1,2,0,0,PL,23_24,2,11,0.8,1.8,1.6,0.4,-9,-0.8,1.4
2022-10-29,Brentford,Wolves,1,1,D,0,0,D,12,14,3,4,3,6,3,3,0,1,PL,23_24,5,3,0.6,1.8,0.4,2.2,2,0.19999999999999996,-0.40000000000000013
2022-10-29,Bournemouth,Tottenham,2,3,A,1,0,H,6,23,4,7,2,19,1,2,0,0,PL,23_24,5,6,0.8,1.2,1.0,1.4,-1,-0.19999999999999996,-0.19999999999999996
2022-10-29,Leicester,Man City,0,1,A,0,0,D,10,15,5,5,3,10,0,0,0,0,PL,23_24,10,12,2.2,0.4,3.2,1.0,-2,-1.0,-0.6
2022-10-29,Crystal Palace,Southampton,1,0,H,1,0,H,12,14,3,4,8,4,3,3,0,0,PL,23_24,7,5,1.0,1.4,0.8,1.6,2,0.19999999999999996,-0.20000000000000018
2022-10-29,Liverpool,Leeds,1,2,A,1,1,D,22,14,10,6,14,5,0,1,0,0,PL,23_24,7,1,1.4,1.4,0.6,1.6,6,0.7999999999999999,-0.20000000000000018
2022-10-29,Newcastle,Aston Villa,4,0,H,1,0,H,20,3,7,0,3,0,1,1,0,0,PL,23_24,13,5,2.4,0.6,1.0,1.2,8,1.4,-0.6
2022-10-29,Napoli,Sassuolo,4,0,H,3,0,H,18,10,6,6,11,5,0,3,0,1,SA,22_23,15,9,2.6,1.0,2.0,1.0,6,0.6000000000000001,0.0
2022-10-29,Inter,Sampdoria,3,0,H,2,0,H,17,9,8,2,3,3,1,6,0,0,SA,22_23,9,4,2.0,1.8,0.6,1.4,5,1.4,0.40000000000000013
2022-10-29,Lecce,Juventus,0,1,A,0,0,D,5,13,0,5,7,7,3,5,0,0,SA,22_23,5,9,1.0,1.4,1.6,0.6,-4,-0.6000000000000001,0.7999999999999999
2022-10-30,Empoli,Atalanta,0,2,A,0,1,A,13,20,3,6,7,2,2,1,0,0,SA,22_23,7,10,0.8,1.6,1.2,1.0,-3,-0.3999999999999999,0.6000000000000001
2022-10-30,Cremonese,Udinese,0,0,D,0,0,D,13,13,2,3,7,4,1,0,0,0,SA,22_23,2,8,0.8,2.4,1.6,1.2,-6,-0.8,1.2
2022-10-30,Spezia,Fiorentina,1,2,A,1,1,D,10,27,6,5,5,5,5,3,1,0,SA,22_23,4,4,0.8,2.0,1.2,2.0,0,-0.3999999999999999,0.0
2022-10-30,Lazio,Salernitana,1,3,A,1,0,H,13,10,4,6,4,5,3,3,0,0,SA,22_23,13,6,2.8,0.0,0.8,2.0,7,1.9999999999999998,-2.0
2022-10-30,Torino,Milan,2,1,H,2,0,H,7,12,4,1,6,1,5,2,0,0,SA,22_23,4,12,0.8,1.4,2.4,1.0,-8,-1.5999999999999999,0.3999999999999999
2022-10-30,Osasuna,Valladolid,2,0,H,2,0,H,20,7,10,2,1,8,1,3,0,0,LL,22_23,5,10,0.8,1.2,1.6,0.8,-5,-0.8,0.3999999999999999
2022-10-30,Man United,West Ham,1,0,H,1,0,H,16,13,3,5,5,10,1,3,0,0,PL,23_24,8,10,1.6,1.6,1.6,0.6,-2,0.0,1.0
2022-10-30,Arsenal,Nott'm Forest,5,0,H,1,0,H,24,5,10,2,9,4,0,1,0,0,PL,23_24,13,5,2.2,0.8,0.4,1.2,8,1.8000000000000003,-0.3999999999999999
2022-10-30,Real Madrid,Girona,1,1,D,0,0,D,19,8,6,2,7,1,3,3,1,0,LL,22_23,13,2,2.2,0.6,1.6,2.4,11,0.6000000000000001,-1.7999999999999998
2022-10-30,Ath Bilbao,Villarreal,1,0,H,0,0,D,19,6,7,3,6,2,2,1,0,0,LL,22_23,5,7,1.4,1.6,0.8,1.0,-2,0.5999999999999999,0.6000000000000001
2022-10-30,Sociedad,Betis,0,2,A,0,0,D,14,10,7,4,5,3,4,4,0,0,LL,22_23,12,5,1.8,1.0,0.8,0.8,7,1.0,0.19999999999999996
2022-10-31,Verona,Roma,1,3,A,1,1,D,7,14,3,6,2,4,3,1,1,0,SA,22_23,0,9,0.8,2.0,1.0,0.8,-9,-0.19999999999999996,1.2
2022-10-31,Monza,Bologna,1,2,A,0,0,D,9,10,3,5,4,5,4,2,0,0,SA,22_23,9,4,1.4,1.0,1.0,1.6,5,0.3999999999999999,-0.6000000000000001
2022-10-31,Elche,Getafe,0,1,A,0,0,D,12,8,5,3,6,2,0,3,0,1,LL,22_23,3,3,1.2,2.0,1.0,1.4,0,0.19999999999999996,0.6000000000000001
2022-11-04,Udinese,Lecce,1,1,D,0,1,A,16,9,5,1,3,2,2,3,0,0,SA,22_23,6,2,1.0,1.0,0.6,1.4,4,0.4,-0.3999999999999999
2022-11-04,Girona,Ath Bilbao,2,1,H,0,0,D,19,11,10,7,7,1,1,1,0,0,LL,22_23,3,5,1.2,1.6,0.8,1.6,-2,0.3999999999999999,0.0
2022-11-05,Celta,Osasuna,1,2,A,1,2,A,13,8,5,4,2,3,1,5,0,0,LL,22_23,1,7,0.8,2.2,1.0,1.0,-6,-0.19999999999999996,1.2000000000000002
2022-11-05,Everton,Leicester,0,2,A,0,1,A,12,22,2,8,8,3,0,0,0,0,PL,23_24,4,7,0.8,1.0,1.4,0.6,-3,-0.5999999999999999,0.4
2022-11-05,Wolves,Brighton,2,3,A,2,2,D,8,19,5,8,4,9,2,0,1,0,PL,23_24,4,4,0.6,2.0,1.0,1.4,0,-0.4,0.6000000000000001
2022-11-05,Nott'm Forest,Brentford,2,2,D,1,1,D,15,6,7,2,3,3,2,2,0,0,PL,23_24,5,5,0.4,1.4,0.8,2.0,0,-0.4,-0.6000000000000001
2022-11-05,Man City,Fulham,2,1,H,1,1,D,16,4,5,2,9,0,2,4,1,0,PL,23_24,12,8,2.8,1.0,1.8,1.4,4,0.9999999999999998,-0.3999999999999999
2022-11-05,Valladolid,Elche,2,1,H,1,0,H,16,4,11,2,8,4,2,0,0,0,LL,22_23,7,3,1.0,0.8,1.0,1.8,4,0.0,-1.0
2022-11-05,Leeds,Bournemouth,4,3,H,1,2,A,18,9,4,6,13,3,2,2,0,0,PL,23_24,3,4,1.0,1.8,1.2,1.8,-1,-0.19999999999999996,0.0
2022-11-05,Salernitana,Cremonese,2,2,D,2,1,H,11,11,2,5,2,2,2,2,0,0,SA,22_23,9,3,1.2,1.8,0.8,1.6,6,0.3999999999999999,0.19999999999999996
2022-11-05,Atalanta,Napoli,1,2,A,1,2,A,17,7,4,5,5,2,5,1,0,0,SA,22_23,10,15,1.4,1.0,3.0,0.8,-5,-1.6,0.19999999999999996
2022-11-05,Milan,Spezia,2,1,H,1,0,H,23,13,11,5,3,6,6,4,1,0,SA,22_23,12,1,2.4,1.0,0.6,2.2,11,1.7999999999999998,-1.2000000000000002
2022-11-05,Barcelona,Almeria,2,0,H,0,0,D,27,4,13,1,9,1,2,1,0,0,LL,22_23,12,9,2.0,0.6,2.2,1.8,3,-0.20000000000000018,-1.2000000000000002
2022-11-05,Empoli,Sassuolo,1,0,H,0,0,D,17,10,1,3,3,6,2,0,0,0,SA,22_23,4,6,0.6,2.0,1.8,1.8,-2,-1.2000000000000002,0.19999999999999996
2022-11-05,Getafe,Cadiz,0,0,D,0,0,D,13,15,2,4,5,5,5,2,2,1,LL,22_23,6,6,0.8,0.8,1.4,2.0,0,-0.5999999999999999,-1.2
2022-11-06,Sociedad,Valencia,1,1,D,1,1,D,9,14,4,3,1,11,2,0,1,0,LL,22_23,9,5,0.8,0.8,1.2,1.4,4,-0.3999999999999999,-0.5999999999999999
2022-11-06,Ath Madrid,Espanol,1,1,D,0,0,D,27,6,7,2,12,2,3,5,0,1,LL,22_23,10,6,1.6,1.2,1.2,1.2,4,0.40000000000000013,0.0
2022-11-06,Villarreal,Mallorca,0,2,A,0,1,A,9,7,2,5,5,2,4,6,0,0,LL,22_23,6,5,0.8,1.2,0.8,1.0,1,0.0,0.19999999999999996
2022-11-06,Betis,Sevilla,1,1,D,1,0,H,9,22,4,6,1,4,4,5,2,1,LL,22_23,8,5,1.2,0.6,0.8,1.2,3,0.3999999999999999,-0.6
2022-11-06,Tottenham,Liverpool,1,2,A,0,2,A,14,13,5,6,5,3,0,0,0,0,PL,23_24,9,6,1.4,1.2,1.0,1.2,3,0.3999999999999999,0.0
2022-11-06,West Ham,Crystal Palace,1,2,A,1,1,D,5,15,2,6,2,5,1,1,0,0,PL,23_24,7,10,1.2,0.8,1.0,1.0,-3,0.19999999999999996,-0.19999999999999996
2022-11-06,Bologna,Torino,2,1,H,0,1,A,9,7,5,2,3,1,3,3,0,0,SA,22_23,7,7,1.4,1.6,1.2,1.4,0,0.19999999999999996,0.20000000000000018
2022-11-06,Monza,Verona,2,0,H,0,0,D,14,7,3,2,5,2,3,1,0,1,SA,22_23,6,0,1.4,1.4,1.0,2.2,6,0.3999999999999999,-0.8000000000000003
2022-11-06,Sampdoria,Fiorentina,0,2,A,0,1,A,14,5,2,4,4,4,1,0,0,0,SA,22_23,4,4,0.4,1.6,1.2,2.2,0,-0.7999999999999999,-0.6000000000000001
2022-11-06,Roma,Lazio,0,1,A,0,1,A,8,5,2,3,4,2,2,3,0,0,SA,22_23,12,10,1.6,0.8,2.2,0.6,2,-0.6000000000000001,0.20000000000000007
2022-11-06,Juventus,Inter,2,0,H,0,0,D,8,14,3,4,2,8,2,2,0,0,SA,22_23,12,12,1.8,0.4,2.4,1.2,0,-0.5999999999999999,-0.7999999999999999
2022-11-06,Southampton,Newcastle,1,4,A,0,1,A,16,7,5,4,8,2,1,0,0,0,PL,23_24,5,13,0.6,1.4,2.4,0.4,-8,-1.7999999999999998,0.9999999999999999
2022-11-06,Aston Villa,Man United,3,1,H,2,1,H,6,8,4,3,3,5,3,3,0,0,PL,23_24,4,11,1.0,2.0,1.2,0.4,-7,-0.19999999999999996,1.6
2022-11-06,Chelsea,Arsenal,0,1,A,0,0,D,5,14,1,2,4,6,5,2,0,0,PL,23_24,8,13,1.4,1.0,2.6,0.8,-5,-1.2000000000000002,0.19999999999999996
2022-11-07,Vallecano,Real Madrid,3,2,H,2,2,D,15,16,7,2,4,5,4,5,0,0,LL,22_23,8,13,1.6,1.0,2.2,0.6,-5,-0.6000000000000001,0.4
2022-11-08,Elche,Girona,1,2,A,1,1,D,11,21,2,3,2,5,3,2,0,0,LL,22_23,2,6,1.0,2.0,1.4,1.4,-4,-0.3999999999999999,0.6000000000000001
2022-11-08,Osasuna,Barcelona,1,2,A,1,0,H,15,9,3,3,2,5,4,4,0,2,LL,22_23,10,12,1.2,0.8,2.2,0.6,-2,-1.0000000000000002,0.20000000000000007
2022-11-08,Ath Bilbao,Valladolid,3,0,H,1,0,H,19,8,6,0,10,2,3,1,0,0,LL,22_23,4,9,0.8,1.8,1.4,1.0,-5,-0.5999999999999999,0.8
2022-11-08,Cremonese,Milan,0,0,D,0,0,D,6,16,1,5,2,4,4,3,0,0,SA,22_23,3,12,1.0,1.8,2.2,1.0,-9,-1.2000000000000002,0.8
2022-11-08,Spezia,Udinese,1,1,D,1,1,D,21,10,6,2,9,0,3,3,0,0,SA,22_23,1,4,0.8,1.8,0.8,1.0,-3,0.0,0.8
2022-11-08,Napoli,Empoli,2,0,H,0,0,D,18,6,4,1,5,0,1,6,0,1,SA,22_23,15,7,2.8,0.8,0.6,1.4,8,2.1999999999999997,-0.5999999999999999
2022-11-09,Sassuolo,Roma,1,1,D,0,0,D,14,10,6,4,3,2,5,3,0,0,SA,22_23,3,9,0.8,2.0,1.2,0.8,-6,-0.3999999999999999,1.2
2022-11-09,Fiorentina,Salernitana,2,1,H,1,0,H,18,4,7,1,4,3,0,1,0,0,SA,22_23,7,10,1.6,2.0,1.6,1.2,-3,0.0,0.8
2022-11-09,Lecce,Atalanta,2,1,H,2,1,H,15,12,3,4,4,3,1,2,0,0,SA,22_23,2,7,0.6,1.4,1.4,1.4,-5,-0.7999999999999999,0.0
2022-11-09,Sevilla,Sociedad,1,2,A,1,2,A,6,17,3,9,2,1,2,2,2,0,LL,22_23,5,7,0.8,1.2,0.8,1.0,-2,0.0,0.19999999999999996
2022-11-09,Espanol,Villarreal,0,1,A,0,0,D,14,10,6,3,4,7,1,3,0,0,LL,22_23,6,6,1.0,1.0,0.8,1.4,0,0.19999999999999996,-0.3999999999999999
2022-11-09,Torino,Sampdoria,2,0,H,1,0,H,8,11,5,1,4,3,1,3,0,0,SA,22_23,7,4,1.2,1.2,0.4,1.4,3,0.7999999999999999,-0.19999999999999996
2022-11-09,Almeria,Getafe,1,0,H,1,0,H,8,11,3,3,7,6,8,4,1,0,LL,22_23,6,7,1.6,2.0,0.8,0.6,-1,0.8,1.4
2022-11-09,Inter,Bologna,6,1,H,3,1,H,13,10,7,4,4,4,1,5,0,0,SA,22_23,12,10,2.2,1.2,1.8,1.2,2,0.40000000000000013,0.0
2022-11-09,Mallorca,Ath Madrid,1,0,H,1,0,H,9,17,3,5,2,5,5,3,0,0,LL,22_23,7,8,1.0,0.8,1.4,1.2,-1,-0.3999999999999999,-0.3999999999999999
2022-11-10,Real Madrid,Cadiz,2,1,H,1,0,H,18,10,5,5,7,1,3,3,0,0,LL,22_23,10,6,2.4,1.2,1.0,1.6,4,1.4,-0.40000000000000013
